frame_id,processing_time_seconds
exp_60m_60fps_f822,0.019
exp_60m_60fps_f823,0.019
exp_60m_60fps_f824,0.018
exp_60m_60fps_f825,0.02
exp_60m_60fps_f826,0.019
exp_60m_60fps_f827,0.021
exp_60m_60fps_f828,0.022
exp_60m_60fps_f829,0.024
exp_60m_60fps_f830,0.023
exp_60m_60fps_f831,0.023
exp_60m_60fps_f832,0.022
exp_60m_60fps_f833,0.018
exp_60m_60fps_f834,0.02
exp_60m_60fps_f835,0.023
exp_60m_60fps_f836,0.022
exp_60m_60fps_f837,0.02
exp_60m_60fps_f838,0.023
exp_60m_60fps_f839,0.018
exp_60m_60fps_f840,0.023
exp_60m_60fps_f841,0.021
exp_60m_60fps_f842,0.016
exp_60m_60fps_f843,0.019
exp_60m_60fps_f844,0.02
exp_60m_60fps_f845,0.019
exp_60m_60fps_f846,0.021
exp_60m_60fps_f847,0.021
exp_60m_60fps_f848,0.021
exp_60m_60fps_f849,0.022
exp_60m_60fps_f850,0.019
exp_60m_60fps_f851,0.016
exp_60m_60fps_f852,0.017
exp_60m_60fps_f853,0.023
exp_60m_60fps_f854,0.02
exp_60m_60fps_f855,0.019
exp_60m_60fps_f856,0.018
exp_60m_60fps_f857,0.018
exp_60m_60fps_f858,0.017
exp_60m_60fps_f859,0.022
exp_60m_60fps_f860,0.022
exp_60m_60fps_f861,0.02
exp_60m_60fps_f862,0.023
exp_60m_60fps_f863,0.023
exp_60m_60fps_f864,0.021
exp_60m_60fps_f865,0.021
exp_60m_60fps_f866,0.02
exp_60m_60fps_f867,0.021
exp_60m_60fps_f868,0.017
exp_60m_60fps_f869,0.023
exp_60m_60fps_f870,0.017
exp_60m_60fps_f871,0.016
exp_60m_60fps_f872,0.019
exp_60m_60fps_f873,0.017
exp_60m_60fps_f874,0.022
exp_60m_60fps_f875,0.016
exp_60m_60fps_f876,0.021
exp_60m_60fps_f877,0.019
exp_60m_60fps_f878,0.017
exp_60m_60fps_f879,0.023
exp_60m_60fps_f880,0.021
exp_60m_60fps_f881,0.021
exp_60m_60fps_f882,0.019
exp_60m_60fps_f883,0.022
exp_60m_60fps_f884,0.017
exp_60m_60fps_f885,0.019
exp_60m_60fps_f886,0.018
exp_60m_60fps_f887,0.023
exp_60m_60fps_f888,0.02
exp_60m_60fps_f889,0.022
exp_60m_60fps_f890,0.02
exp_60m_60fps_f891,0.02
exp_60m_60fps_f892,0.022
exp_60m_60fps_f893,0.023
exp_60m_60fps_f894,0.019
exp_60m_60fps_f895,0.021
exp_60m_60fps_f896,0.018
exp_60m_60fps_f897,0.023
exp_60m_60fps_f898,0.023
exp_60m_60fps_f899,0.021
exp_60m_60fps_f900,0.02
exp_60m_60fps_f901,0.017
exp_60m_60fps_f902,0.022
exp_60m_60fps_f903,0.017
exp_60m_60fps_f904,0.02
exp_60m_60fps_f905,0.02
exp_60m_60fps_f906,0.022
exp_60m_60fps_f907,0.018
exp_60m_60fps_f908,0.018
exp_60m_60fps_f909,0.023
exp_60m_60fps_f910,0.018
exp_60m_60fps_f911,0.019
exp_60m_60fps_f912,0.023
exp_60m_60fps_f913,0.017
exp_60m_60fps_f914,0.021
exp_60m_60fps_f915,0.017
exp_60m_60fps_f916,0.02
exp_60m_60fps_f917,0.022
exp_60m_60fps_f918,0.021
exp_60m_60fps_f919,0.023
exp_60m_60fps_f920,0.016
exp_60m_60fps_f921,0.019
exp_60m_60fps_f922,0.022
exp_60m_60fps_f923,0.016
exp_60m_60fps_f924,0.022
exp_60m_60fps_f925,0.024
exp_60m_60fps_f926,0.016
exp_60m_60fps_f927,0.023
exp_60m_60fps_f928,0.022
exp_60m_60fps_f929,0.02
exp_60m_60fps_f930,0.017
exp_60m_60fps_f931,0.023
exp_60m_60fps_f932,0.019
exp_60m_60fps_f933,0.017
exp_60m_60fps_f934,0.022
exp_60m_60fps_f935,0.023
exp_60m_60fps_f936,0.02
exp_60m_60fps_f937,0.022
exp_60m_60fps_f938,0.021
exp_60m_60fps_f939,0.016
exp_60m_60fps_f940,0.017
exp_60m_60fps_f941,0.021
exp_60m_60fps_f942,0.022
exp_60m_60fps_f943,0.021
exp_60m_60fps_f944,0.016
exp_60m_60fps_f945,0.018
exp_60m_60fps_f946,0.02
exp_60m_60fps_f947,0.02
exp_60m_60fps_f948,0.024
exp_60m_60fps_f949,0.018
exp_60m_60fps_f950,0.023
exp_60m_60fps_f951,0.024
exp_60m_60fps_f952,0.016
exp_60m_60fps_f953,0.017
exp_60m_60fps_f954,0.018
exp_60m_60fps_f955,0.023
exp_60m_60fps_f956,0.017
exp_60m_60fps_f957,0.023
exp_60m_60fps_f958,0.018
exp_60m_60fps_f959,0.021
exp_60m_60fps_f960,0.019
exp_60m_60fps_f961,0.024
exp_60m_60fps_f962,0.021
exp_60m_60fps_f963,0.021
exp_60m_60fps_f964,0.024
exp_60m_60fps_f965,0.02
exp_60m_60fps_f966,0.017
exp_60m_60fps_f967,0.019
exp_60m_60fps_f968,0.017
exp_60m_60fps_f969,0.022
exp_60m_60fps_f970,0.017
exp_60m_60fps_f971,0.019
exp_60m_60fps_f972,0.023
exp_60m_60fps_f973,0.022
exp_60m_60fps_f974,0.018
exp_60m_60fps_f975,0.022
exp_60m_60fps_f976,0.018
exp_60m_60fps_f977,0.017
exp_60m_60fps_f978,0.017
exp_60m_60fps_f979,0.017
exp_60m_60fps_f980,0.024
exp_60m_60fps_f981,0.019
exp_60m_60fps_f982,0.018
exp_60m_60fps_f983,0.019
exp_60m_60fps_f984,0.022
exp_60m_60fps_f985,0.02
exp_60m_60fps_f986,0.02
exp_60m_60fps_f987,0.019
exp_60m_60fps_f988,0.023
exp_60m_60fps_f989,0.023
exp_60m_60fps_f990,0.022
exp_60m_60fps_f991,0.022
exp_60m_60fps_f992,0.017
exp_60m_60fps_f993,0.016
exp_60m_60fps_f994,0.022
exp_60m_60fps_f995,0.022
exp_60m_60fps_f996,0.017
exp_60m_60fps_f997,0.02
exp_60m_60fps_f998,0.02
exp_60m_60fps_f999,0.018
exp_60m_60fps_f1000,0.023
exp_60m_60fps_f1001,0.018
exp_60m_60fps_f1002,0.019
exp_60m_60fps_f1003,0.023
exp_60m_60fps_f1004,0.022
exp_60m_60fps_f1005,0.021
exp_60m_60fps_f1006,0.02
exp_60m_60fps_f1007,0.022
exp_60m_60fps_f1008,0.023
exp_60m_60fps_f1009,0.021
exp_60m_60fps_f1010,0.018
exp_60m_60fps_f1011,0.019
exp_60m_60fps_f1012,0.021
exp_60m_60fps_f1013,0.021
exp_60m_60fps_f1014,0.02
exp_60m_60fps_f1015,0.018
exp_60m_60fps_f1016,0.016
exp_60m_60fps_f1017,0.017
exp_60m_60fps_f1018,0.021
exp_60m_60fps_f1019,0.019
exp_60m_60fps_f1020,0.019
exp_60m_60fps_f1021,0.017
exp_60m_60fps_f1022,0.021
exp_60m_60fps_f1023,0.017
exp_60m_60fps_f1024,0.02
exp_60m_60fps_f1025,0.018
exp_60m_60fps_f1026,0.016
exp_60m_60fps_f1027,0.018
exp_60m_60fps_f1028,0.019
exp_60m_60fps_f1029,0.023
exp_60m_60fps_f1030,0.019
exp_60m_60fps_f1031,0.02
exp_60m_60fps_f1032,0.022
exp_60m_60fps_f1033,0.022
exp_60m_60fps_f1034,0.024
exp_60m_60fps_f1035,0.019
exp_60m_60fps_f1036,0.018
exp_60m_60fps_f1037,0.019
exp_60m_60fps_f1038,0.018
exp_60m_60fps_f1039,0.016
exp_60m_60fps_f1040,0.021
exp_60m_60fps_f1041,0.016
exp_60m_60fps_f1042,0.024
exp_60m_60fps_f1043,0.02
exp_60m_60fps_f1044,0.021
exp_60m_60fps_f1045,0.019
exp_60m_60fps_f1046,0.023
exp_60m_60fps_f1047,0.016
exp_60m_60fps_f1048,0.018
exp_60m_60fps_f1049,0.016
exp_60m_60fps_f1050,0.023
exp_60m_60fps_f1051,0.017
exp_60m_60fps_f1052,0.017
exp_60m_60fps_f1053,0.02
exp_60m_60fps_f1054,0.023
exp_60m_60fps_f1055,0.019
exp_60m_60fps_f1056,0.022
exp_60m_60fps_f1057,0.019
exp_60m_60fps_f1058,0.017
exp_60m_60fps_f1059,0.021
exp_60m_60fps_f1060,0.016
exp_60m_60fps_f1061,0.02
exp_60m_60fps_f1062,0.02
exp_60m_60fps_f1063,0.024
exp_60m_60fps_f1064,0.018
exp_60m_60fps_f1065,0.022
exp_60m_60fps_f1066,0.021
exp_60m_60fps_f1067,0.017
exp_60m_60fps_f1068,0.02
exp_60m_60fps_f1069,0.02
exp_60m_60fps_f1070,0.023
exp_60m_60fps_f1071,0.023
exp_60m_60fps_f1072,0.023
exp_60m_60fps_f1073,0.023
exp_60m_60fps_f1074,0.02
exp_60m_60fps_f1075,0.017
exp_60m_60fps_f1076,0.019
exp_60m_60fps_f1077,0.016
exp_60m_60fps_f1078,0.019
exp_60m_60fps_f1079,0.019
exp_60m_60fps_f1080,0.024
exp_60m_60fps_f1081,0.023
exp_60m_60fps_f1082,0.021
exp_60m_60fps_f1083,0.016
exp_60m_60fps_f1084,0.023
exp_60m_60fps_f1085,0.016
exp_60m_60fps_f1086,0.016
exp_60m_60fps_f1087,0.023
exp_60m_60fps_f1088,0.018
exp_60m_60fps_f1089,0.018
exp_60m_60fps_f1090,0.021
exp_60m_60fps_f1091,0.022
exp_60m_60fps_f1092,0.021
exp_60m_60fps_f1093,0.019
exp_60m_60fps_f1094,0.021
exp_60m_60fps_f1095,0.016
exp_60m_60fps_f1096,0.021
exp_60m_60fps_f1097,0.022
exp_60m_60fps_f1098,0.02
exp_60m_60fps_f1099,0.018
exp_60m_60fps_f1100,0.023
exp_60m_60fps_f1101,0.023
exp_60m_60fps_f1102,0.022
exp_60m_60fps_f1103,0.017
exp_60m_60fps_f1104,0.016
exp_60m_60fps_f1105,0.019
exp_60m_60fps_f1106,0.019
exp_60m_60fps_f1107,0.022
exp_60m_60fps_f1108,0.018
exp_60m_60fps_f1109,0.016
exp_60m_60fps_f1110,0.022
exp_60m_60fps_f1111,0.021
exp_60m_60fps_f1112,0.023
exp_60m_60fps_f1113,0.019
exp_60m_60fps_f1114,0.02
exp_60m_60fps_f1115,0.016
exp_60m_60fps_f1116,0.024
exp_60m_60fps_f1117,0.017
exp_60m_60fps_f1118,0.021
exp_60m_60fps_f1119,0.019
exp_60m_60fps_f1120,0.018
exp_60m_60fps_f1121,0.017
exp_60m_60fps_f1122,0.018
exp_60m_60fps_f1123,0.02
exp_60m_60fps_f1124,0.023
exp_60m_60fps_f1125,0.016
exp_60m_60fps_f1126,0.017
exp_60m_60fps_f1127,0.02
exp_60m_60fps_f1128,0.02
exp_60m_60fps_f1129,0.02
exp_60m_60fps_f1130,0.019
exp_60m_60fps_f1131,0.019
exp_60m_60fps_f1132,0.016
exp_60m_60fps_f1133,0.024
exp_60m_60fps_f1134,0.023
exp_60m_60fps_f1135,0.016
exp_60m_60fps_f1136,0.022
exp_60m_60fps_f1137,0.02
exp_60m_60fps_f1138,0.022
exp_60m_60fps_f1139,0.022
exp_60m_60fps_f1140,0.021
exp_60m_60fps_f1141,0.017
exp_60m_60fps_f1142,0.019
exp_60m_60fps_f1143,0.019
exp_60m_60fps_f1144,0.02
exp_60m_60fps_f1145,0.019
exp_60m_60fps_f1146,0.016
exp_60m_60fps_f1147,0.021
exp_60m_60fps_f1148,0.021
exp_60m_60fps_f1149,0.018
exp_60m_60fps_f1150,0.016
exp_60m_60fps_f1151,0.02
exp_60m_60fps_f1152,0.021
exp_60m_60fps_f1153,0.017
exp_60m_60fps_f1154,0.024
exp_60m_60fps_f1155,0.018
exp_60m_60fps_f1156,0.023
exp_60m_60fps_f1157,0.023
exp_60m_60fps_f1158,0.017
exp_60m_60fps_f1159,0.018
exp_60m_60fps_f1160,0.02
exp_60m_60fps_f1161,0.02
exp_60m_60fps_f1162,0.021
exp_60m_60fps_f1163,0.019
exp_60m_60fps_f1164,0.016
exp_60m_60fps_f1165,0.023
exp_60m_60fps_f1166,0.018
exp_60m_60fps_f1167,0.019
exp_60m_60fps_f1168,0.016
exp_60m_60fps_f1169,0.019
exp_60m_60fps_f1170,0.022
exp_60m_60fps_f1171,0.016
exp_60m_60fps_f1172,0.023
exp_60m_60fps_f1173,0.017
exp_60m_60fps_f1174,0.016
exp_60m_60fps_f1175,0.017
exp_60m_60fps_f1176,0.018
exp_60m_60fps_f1177,0.023
exp_60m_60fps_f1178,0.02
exp_60m_60fps_f1179,0.018
exp_60m_60fps_f1180,0.018
exp_60m_60fps_f1181,0.022
exp_60m_60fps_f1182,0.018
exp_60m_60fps_f1183,0.017
exp_60m_60fps_f1184,0.019
exp_60m_60fps_f1185,0.02
exp_60m_60fps_f1186,0.022
exp_60m_60fps_f1187,0.018
exp_60m_60fps_f1188,0.021
exp_60m_60fps_f1189,0.021
exp_60m_60fps_f1190,0.021
exp_60m_60fps_f1191,0.02
exp_60m_60fps_f1192,0.02
exp_60m_60fps_f1193,0.023
exp_60m_60fps_f1194,0.017
exp_60m_60fps_f1195,0.022
exp_60m_60fps_f1196,0.017
exp_60m_60fps_f1197,0.02
exp_60m_60fps_f1198,0.019
exp_60m_60fps_f1199,0.016
exp_60m_60fps_f1200,0.024
exp_60m_60fps_f1201,0.02
exp_60m_60fps_f1202,0.019
exp_60m_60fps_f1203,0.02
exp_60m_60fps_f1204,0.022
exp_60m_60fps_f1205,0.016
exp_60m_60fps_f1206,0.023
exp_60m_60fps_f1207,0.017
exp_60m_60fps_f1208,0.018
exp_60m_60fps_f1209,0.019
exp_60m_60fps_f1210,0.018
exp_60m_60fps_f1211,0.021
exp_60m_60fps_f1212,0.02
exp_60m_60fps_f1213,0.023
exp_60m_60fps_f1214,0.023
exp_60m_60fps_f1215,0.023
exp_60m_60fps_f1216,0.016
exp_60m_60fps_f1217,0.02
exp_60m_60fps_f1218,0.021
exp_60m_60fps_f1219,0.021
exp_60m_60fps_f1220,0.02
exp_60m_60fps_f1221,0.021
exp_60m_60fps_f1222,0.023
exp_60m_60fps_f1223,0.018
exp_60m_60fps_f1224,0.023
exp_60m_60fps_f1225,0.018
exp_60m_60fps_f1226,0.018
exp_60m_60fps_f1227,0.019
exp_60m_60fps_f1228,0.019
exp_60m_60fps_f1229,0.017
exp_60m_60fps_f1230,0.021
exp_60m_60fps_f1231,0.023
exp_60m_60fps_f1232,0.018
exp_60m_60fps_f1233,0.018
exp_60m_60fps_f1234,0.023
exp_60m_60fps_f1235,0.02
exp_60m_60fps_f1236,0.016
exp_60m_60fps_f1237,0.016
exp_60m_60fps_f1238,0.023
exp_60m_60fps_f1239,0.018
exp_60m_60fps_f1240,0.016
exp_60m_60fps_f1241,0.02
exp_60m_60fps_f1242,0.02
exp_60m_60fps_f1243,0.024
exp_60m_60fps_f1244,0.016
exp_60m_60fps_f1245,0.018
exp_60m_60fps_f1246,0.022
exp_60m_60fps_f1247,0.021
exp_60m_60fps_f1248,0.017
exp_60m_60fps_f1249,0.019
exp_60m_60fps_f1250,0.018
exp_60m_60fps_f1251,0.023
exp_60m_60fps_f1252,0.023
exp_60m_60fps_f1253,0.017
exp_60m_60fps_f1254,0.022
exp_60m_60fps_f1255,0.02
exp_60m_60fps_f1256,0.018
exp_60m_60fps_f1257,0.019
exp_60m_60fps_f1258,0.019
exp_60m_60fps_f1259,0.023
exp_60m_60fps_f1260,0.019
exp_60m_60fps_f1261,0.016
exp_60m_60fps_f1262,0.017
exp_60m_60fps_f1263,0.02
exp_60m_60fps_f1264,0.021
exp_60m_60fps_f1265,0.021
exp_60m_60fps_f1266,0.019
exp_60m_60fps_f1267,0.021
exp_60m_60fps_f1268,0.018
exp_60m_60fps_f1269,0.02
exp_60m_60fps_f1270,0.02
exp_60m_60fps_f1271,0.016
exp_60m_60fps_f1272,0.017
exp_60m_60fps_f1273,0.024
exp_60m_60fps_f1274,0.023
exp_60m_60fps_f1275,0.024
exp_60m_60fps_f1276,0.017
exp_60m_60fps_f1277,0.018
exp_60m_60fps_f1278,0.019
exp_60m_60fps_f1279,0.023
exp_60m_60fps_f1280,0.02
exp_60m_60fps_f1281,0.019
exp_60m_60fps_f1282,0.021
exp_60m_60fps_f1283,0.017
exp_60m_60fps_f1284,0.02
exp_60m_60fps_f1285,0.017
exp_60m_60fps_f1286,0.021
exp_60m_60fps_f1287,0.017
exp_60m_60fps_f1288,0.02
exp_60m_60fps_f1289,0.02
exp_60m_60fps_f1290,0.023
exp_60m_60fps_f1291,0.023
exp_60m_60fps_f1292,0.023
exp_60m_60fps_f1293,0.022
exp_60m_60fps_f1294,0.016
exp_60m_60fps_f1295,0.019
exp_60m_60fps_f1296,0.022
exp_60m_60fps_f1297,0.023
exp_60m_60fps_f1298,0.016
exp_60m_60fps_f1299,0.019
exp_60m_60fps_f1300,0.022
exp_60m_60fps_f1301,0.017
exp_60m_60fps_f1302,0.023
exp_60m_60fps_f1303,0.021
exp_60m_60fps_f1304,0.016
exp_60m_60fps_f1305,0.018
exp_60m_60fps_f1306,0.016
exp_60m_60fps_f1307,0.018
exp_60m_60fps_f1308,0.022
exp_60m_60fps_f1309,0.023
exp_60m_60fps_f1310,0.02
exp_60m_60fps_f1311,0.018
exp_60m_60fps_f1312,0.023
exp_60m_60fps_f1313,0.018
exp_60m_60fps_f1314,0.019
exp_60m_60fps_f1315,0.021
exp_60m_60fps_f1316,0.019
exp_60m_60fps_f1317,0.022
exp_60m_60fps_f1318,0.016
exp_60m_60fps_f1319,0.018
exp_60m_60fps_f1320,0.022
exp_60m_60fps_f1321,0.016
exp_60m_60fps_f1322,0.022
exp_60m_60fps_f1323,0.02
exp_60m_60fps_f1324,0.02
exp_60m_60fps_f1325,0.024
exp_60m_60fps_f1326,0.016
exp_60m_60fps_f1327,0.018
exp_60m_60fps_f1328,0.018
exp_60m_60fps_f1329,0.021
exp_60m_60fps_f1330,0.022
exp_60m_60fps_f1331,0.016
exp_60m_60fps_f1332,0.018
exp_60m_60fps_f1333,0.017
exp_60m_60fps_f1334,0.023
exp_60m_60fps_f1335,0.02
exp_60m_60fps_f1336,0.016
exp_60m_60fps_f1337,0.019
exp_60m_60fps_f1338,0.016
exp_60m_60fps_f1339,0.016
exp_60m_60fps_f1340,0.017
exp_60m_60fps_f1341,0.017
exp_60m_60fps_f1342,0.021
exp_60m_60fps_f1343,0.023
exp_60m_60fps_f1344,0.022
exp_60m_60fps_f1345,0.021
exp_60m_60fps_f1346,0.021
exp_60m_60fps_f1347,0.022
exp_60m_60fps_f1348,0.019
exp_60m_60fps_f1349,0.017
exp_60m_60fps_f1350,0.021
exp_60m_60fps_f1351,0.02
exp_60m_60fps_f1352,0.016
exp_60m_60fps_f1353,0.022
exp_60m_60fps_f1354,0.023
exp_60m_60fps_f1355,0.023
exp_60m_60fps_f1356,0.023
exp_60m_60fps_f1357,0.018
exp_60m_60fps_f1358,0.017
exp_60m_60fps_f1359,0.021
exp_60m_60fps_f1360,0.02
exp_60m_60fps_f1361,0.019
exp_60m_60fps_f1362,0.016
exp_60m_60fps_f1363,0.02
exp_60m_60fps_f1364,0.017
exp_60m_60fps_f1365,0.017
exp_60m_60fps_f1366,0.018
exp_60m_60fps_f1367,0.016
exp_60m_60fps_f1368,0.02
exp_60m_60fps_f1369,0.022
exp_60m_60fps_f1370,0.019
exp_60m_60fps_f1371,0.018
exp_60m_60fps_f1372,0.019
exp_60m_60fps_f1373,0.017
exp_60m_60fps_f1374,0.024
exp_60m_60fps_f1375,0.018
exp_60m_60fps_f1376,0.021
exp_60m_60fps_f1377,0.022
exp_60m_60fps_f1378,0.017
exp_60m_60fps_f1379,0.019
exp_60m_60fps_f1380,0.019
exp_60m_60fps_f1381,0.018
exp_60m_60fps_f1382,0.022
exp_60m_60fps_f1383,0.023
exp_60m_60fps_f1384,0.017
exp_60m_60fps_f1385,0.017
exp_60m_60fps_f1386,0.019
exp_60m_60fps_f1387,0.016
exp_60m_60fps_f1388,0.023
exp_60m_60fps_f1389,0.021
exp_60m_60fps_f1390,0.021
exp_60m_60fps_f1391,0.023
exp_60m_60fps_f1392,0.018
exp_60m_60fps_f1393,0.021
exp_60m_60fps_f1394,0.019
exp_60m_60fps_f1395,0.018
exp_60m_60fps_f1396,0.021
exp_60m_60fps_f1397,0.021
exp_60m_60fps_f1398,0.019
exp_60m_60fps_f1399,0.021
exp_60m_60fps_f1400,0.021
exp_60m_60fps_f1401,0.022
exp_60m_60fps_f1402,0.019
exp_60m_60fps_f1403,0.018
exp_60m_60fps_f1404,0.023
exp_60m_60fps_f1405,0.019
exp_60m_60fps_f1406,0.02
exp_60m_60fps_f1407,0.018
exp_60m_60fps_f1408,0.018
exp_60m_60fps_f1409,0.019
exp_60m_60fps_f1410,0.02
exp_60m_60fps_f1411,0.017
exp_60m_60fps_f1412,0.016
exp_60m_60fps_f1413,0.022
exp_60m_60fps_f1414,0.022
exp_60m_60fps_f1415,0.017
exp_60m_60fps_f1416,0.02
exp_60m_60fps_f1417,0.018
exp_60m_60fps_f1418,0.023
exp_60m_60fps_f1419,0.02
exp_60m_60fps_f1420,0.017
exp_60m_60fps_f1421,0.019
exp_60m_60fps_f1422,0.017
exp_60m_60fps_f1423,0.016
exp_60m_60fps_f1424,0.019
exp_60m_60fps_f1425,0.018
exp_60m_60fps_f1426,0.016
exp_60m_60fps_f1427,0.018
exp_60m_60fps_f1428,0.024
exp_60m_60fps_f1429,0.02
exp_60m_60fps_f1430,0.021
exp_60m_60fps_f1431,0.019
exp_60m_60fps_f1432,0.017
exp_60m_60fps_f1433,0.023
exp_60m_60fps_f1434,0.016
exp_60m_60fps_f1435,0.021
exp_60m_60fps_f1436,0.019
exp_60m_60fps_f1437,0.018
exp_60m_60fps_f1438,0.021
exp_60m_60fps_f1439,0.018
exp_60m_60fps_f1440,0.023
exp_60m_60fps_f1441,0.016
exp_60m_60fps_f1442,0.017
exp_60m_60fps_f1443,0.019
exp_60m_60fps_f1444,0.019
exp_60m_60fps_f1445,0.017
exp_60m_60fps_f1446,0.019
exp_60m_60fps_f1447,0.021
exp_60m_60fps_f1448,0.023
exp_60m_60fps_f1449,0.017
exp_60m_60fps_f1450,0.02
exp_60m_60fps_f1451,0.017
exp_60m_60fps_f1452,0.02
exp_60m_60fps_f1453,0.022
exp_60m_60fps_f1454,0.022
exp_60m_60fps_f1455,0.019
exp_60m_60fps_f1456,0.02
exp_60m_60fps_f1457,0.023
exp_60m_60fps_f1458,0.018
exp_60m_60fps_f1459,0.019
exp_60m_60fps_f1460,0.02
exp_60m_60fps_f1461,0.024
exp_60m_60fps_f1462,0.018
exp_60m_60fps_f1463,0.016
exp_60m_60fps_f1464,0.018
exp_60m_60fps_f1465,0.019
exp_60m_60fps_f1466,0.016
exp_60m_60fps_f1467,0.017
exp_60m_60fps_f1468,0.018
exp_60m_60fps_f1469,0.02
exp_60m_60fps_f1470,0.018
exp_60m_60fps_f1471,0.017
exp_60m_60fps_f1472,0.018
exp_60m_60fps_f1473,0.021
exp_60m_60fps_f1474,0.024
exp_60m_60fps_f1475,0.022
exp_60m_60fps_f1476,0.022
exp_60m_60fps_f1477,0.016
exp_60m_60fps_f1478,0.021
exp_60m_60fps_f1479,0.017
exp_60m_60fps_f1480,0.017
exp_60m_60fps_f1481,0.017
exp_60m_60fps_f1482,0.018
exp_60m_60fps_f1483,0.016
exp_60m_60fps_f1484,0.017
exp_60m_60fps_f1485,0.019
exp_60m_60fps_f1486,0.021
exp_60m_60fps_f1487,0.02
exp_60m_60fps_f1488,0.023
exp_60m_60fps_f1489,0.018
exp_60m_60fps_f1490,0.023
exp_60m_60fps_f1491,0.022
exp_60m_60fps_f1492,0.019
exp_60m_60fps_f1493,0.023
exp_60m_60fps_f1494,0.021
exp_60m_60fps_f1495,0.017
exp_60m_60fps_f1496,0.019
exp_60m_60fps_f1497,0.019
exp_60m_60fps_f1498,0.02
exp_60m_60fps_f1499,0.019
exp_60m_60fps_f1500,0.016
exp_60m_60fps_f1501,0.017
exp_60m_60fps_f1502,0.017
exp_60m_60fps_f1503,0.017
exp_60m_60fps_f1504,0.018
exp_60m_60fps_f1505,0.017
exp_60m_60fps_f1506,0.02
exp_60m_60fps_f1507,0.016
exp_60m_60fps_f1508,0.017
exp_60m_60fps_f1509,0.02
exp_60m_60fps_f1510,0.016
exp_60m_60fps_f1511,0.022
exp_60m_60fps_f1512,0.019
exp_60m_60fps_f1513,0.02
exp_60m_60fps_f1514,0.019
exp_60m_60fps_f1515,0.016
exp_60m_60fps_f1516,0.016
exp_60m_60fps_f1517,0.023
exp_60m_60fps_f1518,0.021
exp_60m_60fps_f1519,0.019
exp_60m_60fps_f1520,0.017
exp_60m_60fps_f1521,0.021
exp_60m_60fps_f1522,0.018
exp_60m_60fps_f1523,0.022
exp_60m_60fps_f1524,0.018
exp_60m_60fps_f1525,0.023
exp_60m_60fps_f1526,0.021
exp_60m_60fps_f1527,0.02
exp_60m_60fps_f1528,0.019
exp_60m_60fps_f1529,0.016
exp_60m_60fps_f1530,0.022
exp_60m_60fps_f1531,0.016
exp_60m_60fps_f1532,0.021
exp_60m_60fps_f1533,0.019
exp_60m_60fps_f1534,0.018
exp_60m_60fps_f1535,0.017
exp_60m_60fps_f1536,0.019
exp_60m_60fps_f1537,0.016
exp_60m_60fps_f1538,0.018
exp_60m_60fps_f1539,0.022
exp_60m_60fps_f1540,0.023
exp_60m_60fps_f1541,0.016
exp_60m_60fps_f1542,0.022
exp_60m_60fps_f1543,0.02
exp_60m_60fps_f1544,0.02
exp_60m_60fps_f1545,0.021
exp_60m_60fps_f1546,0.021
exp_60m_60fps_f1547,0.016
exp_60m_60fps_f1548,0.016
exp_60m_60fps_f1549,0.02
exp_60m_60fps_f1550,0.018
exp_60m_60fps_f1551,0.02
exp_60m_60fps_f1552,0.018
exp_60m_60fps_f1553,0.023
exp_60m_60fps_f1554,0.019
exp_60m_60fps_f1555,0.021
exp_60m_60fps_f1556,0.016
exp_60m_60fps_f1557,0.016
exp_60m_60fps_f1558,0.018
exp_60m_60fps_f1559,0.02
exp_60m_60fps_f1560,0.018
exp_60m_60fps_f1561,0.017
exp_60m_60fps_f1562,0.02
exp_60m_60fps_f1563,0.02
exp_60m_60fps_f1564,0.018
exp_60m_60fps_f1565,0.022
exp_60m_60fps_f1566,0.021
exp_60m_60fps_f1567,0.022
exp_60m_60fps_f1568,0.021
exp_60m_60fps_f1569,0.023
exp_60m_60fps_f1570,0.016
exp_60m_60fps_f1571,0.023
exp_60m_60fps_f1572,0.021
exp_60m_60fps_f1573,0.018
exp_60m_60fps_f1574,0.02
exp_60m_60fps_f1575,0.021
exp_60m_60fps_f1576,0.016
exp_60m_60fps_f1577,0.023
exp_60m_60fps_f1578,0.022
exp_60m_60fps_f1579,0.022
exp_60m_60fps_f1580,0.023
exp_60m_60fps_f1581,0.016
exp_60m_60fps_f1582,0.02
exp_60m_60fps_f1583,0.017
exp_60m_60fps_f1584,0.021
exp_60m_60fps_f1585,0.017
exp_60m_60fps_f1586,0.016
exp_60m_60fps_f1587,0.019
exp_60m_60fps_f1588,0.021
exp_60m_60fps_f1589,0.017
exp_60m_60fps_f1590,0.018
exp_60m_60fps_f1591,0.022
exp_60m_60fps_f1592,0.019
exp_60m_60fps_f1593,0.018
exp_60m_60fps_f1594,0.017
exp_60m_60fps_f1595,0.023
exp_60m_60fps_f1596,0.02
exp_60m_60fps_f1597,0.016
exp_60m_60fps_f1598,0.019
exp_60m_60fps_f1599,0.018
exp_60m_60fps_f1600,0.023
exp_60m_60fps_f1601,0.022
exp_60m_60fps_f1602,0.02
exp_60m_60fps_f1603,0.022
exp_60m_60fps_f1604,0.02
exp_60m_60fps_f1605,0.02
exp_60m_60fps_f1606,0.017
exp_60m_60fps_f1607,0.024
